variant,synthesis,reuse,build_error,build_seconds,N_sites,b_max,num_qubits,num_clbits,high_level_depth,high_level_size,high_level_ops,statevector_leakage,statevector_max_abs_err,statevector_l1_err,statevector_tvd,statevector_exact_match,statevector_seconds,transpiled_depth,transpiled_size,two_qubit_gates,gate_breakdown,transpile_seconds,shots,num_observed_bitstrings,sample_tvd_vs_mps,sample_max_abs_err_vs_mps,sample_mc_noise_scale,top_counts,sampling_seconds,status
no_reuse_unitary,unitary,False,,0.0017796190004446544,8,3,11,0,8,8,"{""unitary"": 8}",0.0,3.885780586188048e-16,8.852075467688538e-16,4.426037733844269e-16,True,0.003273730000728392,2625,4213,758,"{""rz"": 2111, ""sx"": 1344, ""cx"": 758}",0.2960500179997325,4000,32,0.025080304582100546,0.008178422764810567,0.12649110640673517,"[{""bitstring_site_order"": ""00001000"", ""count"": 1415, ""frequency"": 0.35375}, {""bitstring_site_order"": ""00000001"", ""count"": 851, ""frequency"": 0.21275}, {""bitstring_site_order"": ""00000000"", ""count"": 778, ""frequency"": 0.1945}, {""bitstring_site_order"": ""00001001"", ""count"": 366, ""frequency"": 0.0915}, {""bitstring_site_order"": ""00000100"", ""count"": 165, ""frequency"": 0.04125}]",0.045975585000633146,ok
no_reuse_isometry,isometry,False,,0.0007968210011313204,8,3,11,0,8,8,"{""isometry"": 8}",1.2826893025229834e-31,8.19455614475828e-13,1.683908444880863e-12,8.419542224404315e-13,True,0.13543401099923358,1580,1880,412,"{""rz"": 874, ""sx"": 513, ""cx"": 412, ""x"": 81}",0.11754697000105807,4000,34,0.013895346290421941,0.007769359052395064,0.12649110640673517,"[{""bitstring_site_order"": ""00001000"", ""count"": 1398, ""frequency"": 0.3495}, {""bitstring_site_order"": ""00000001"", ""count"": 840, ""frequency"": 0.21}, {""bitstring_site_order"": ""00000000"", ""count"": 773, ""frequency"": 0.19325}, {""bitstring_site_order"": ""00001001"", ""count"": 394, ""frequency"": 0.0985}, {""bitstring_site_order"": ""00000100"", ""count"": 137, ""frequency"": 0.03425}]",0.14911852200020803,ok
reuse_unitary,unitary,True,,0.0017604080003366107,8,3,4,8,23,23,"{""unitary"": 8, ""measure"": 8, ""reset"": 7}",,,,,,,2672,4228,758,"{""rz"": 2111, ""sx"": 1344, ""cx"": 758, ""measure"": 8, ""reset"": 7}",0.025735105000421754,4000,38,0.01893781272559875,0.009269359052395065,0.12649110640673517,"[{""bitstring_site_order"": ""00001000"", ""count"": 1383, ""frequency"": 0.34575}, {""bitstring_site_order"": ""00000001"", ""count"": 834, ""frequency"": 0.2085}, {""bitstring_site_order"": ""00000000"", ""count"": 760, ""frequency"": 0.19}, {""bitstring_site_order"": ""00001001"", ""count"": 415, ""frequency"": 0.10375}, {""bitstring_site_order"": ""00000100"", ""count"": 153, ""frequency"": 0.03825}]",0.054801384001621045,ok
reuse_isometry,isometry,True,,0.0007051840002532117,8,3,4,8,23,23,"{""isometry"": 8, ""measure"": 8, ""reset"": 7}",,,,,,,1583,1895,412,"{""rz"": 874, ""sx"": 513, ""cx"": 412, ""x"": 81, ""measure"": 8, ""reset"": 7}",0.10893151799973566,4000,30,0.02228376350562907,0.007821577235189447,0.12649110640673517,"[{""bitstring_site_order"": ""00001000"", ""count"": 1351, ""frequency"": 0.33775}, {""bitstring_site_order"": ""00000001"", ""count"": 841, ""frequency"": 0.21025}, {""bitstring_site_order"": ""00000000"", ""count"": 793, ""frequency"": 0.19825}, {""bitstring_site_order"": ""00001001"", ""count"": 417, ""frequency"": 0.10425}, {""bitstring_site_order"": ""00000100"", ""count"": 144, ""frequency"": 0.036}]",0.16134110299935855,ok
