variant,synthesis,reuse,build_error,build_seconds,N_sites,b_max,num_qubits,num_clbits,high_level_depth,high_level_size,high_level_ops,statevector_leakage,statevector_max_abs_err,statevector_l1_err,statevector_tvd,statevector_exact_match,statevector_seconds,transpiled_depth,transpiled_size,two_qubit_gates,gate_breakdown,transpile_seconds,shots,num_observed_bitstrings,sample_tvd_vs_mps,sample_max_abs_err_vs_mps,sample_mc_noise_scale,top_counts,sampling_seconds,status
no_reuse_unitary,unitary,False,,0.001700943000003008,8,2,10,0,8,8,"{""unitary"": 8}",0.0,1.1102230246251565e-16,1.6490981709990397e-15,8.245490854995199e-16,True,0.003907427999990887,559,942,152,"{""rz"": 474, ""sx"": 315, ""cx"": 152, ""x"": 1}",0.26784344099996815,4000,175,0.06663061458426288,0.006519009370635816,0.12649110640673517,"[{""bitstring_site_order"": ""00111000"", ""count"": 205, ""frequency"": 0.05125}, {""bitstring_site_order"": ""11110011"", ""count"": 189, ""frequency"": 0.04725}, {""bitstring_site_order"": ""11111000"", ""count"": 175, ""frequency"": 0.04375}, {""bitstring_site_order"": ""11000011"", ""count"": 166, ""frequency"": 0.0415}, {""bitstring_site_order"": ""00000111"", ""count"": 157, ""frequency"": 0.03925}]",0.047223534000011114,ok
no_reuse_isometry,isometry,False,,0.0006722350000245569,8,2,10,0,8,8,"{""isometry"": 8}",1.1163448467405382e-31,2.033095913844818e-15,2.8377143685239284e-14,1.4188571842619642e-14,True,0.05628679699998429,416,568,118,"{""rz"": 266, ""sx"": 166, ""cx"": 118, ""x"": 18}",0.049301012999990235,4000,172,0.05894662764728691,0.004274446719407146,0.12649110640673517,"[{""bitstring_site_order"": ""00111000"", ""count"": 211, ""frequency"": 0.05275}, {""bitstring_site_order"": ""11111000"", ""count"": 182, ""frequency"": 0.0455}, {""bitstring_site_order"": ""00000111"", ""count"": 180, ""frequency"": 0.045}, {""bitstring_site_order"": ""11110011"", ""count"": 169, ""frequency"": 0.04225}, {""bitstring_site_order"": ""11000011"", ""count"": 165, ""frequency"": 0.04125}]",0.08719417100002147,ok
reuse_unitary,unitary,True,,0.0014876249999815627,8,2,3,8,23,23,"{""unitary"": 8, ""measure"": 8, ""reset"": 7}",,,,,,,605,957,152,"{""rz"": 474, ""sx"": 315, ""cx"": 152, ""measure"": 8, ""reset"": 7, ""x"": 1}",0.008694797000032395,4000,163,0.06748701971460291,0.006080540013220104,0.12649110640673517,"[{""bitstring_site_order"": ""00111000"", ""count"": 205, ""frequency"": 0.05125}, {""bitstring_site_order"": ""11111000"", ""count"": 175, ""frequency"": 0.04375}, {""bitstring_site_order"": ""11110011"", ""count"": 165, ""frequency"": 0.04125}, {""bitstring_site_order"": ""00000111"", ""count"": 160, ""frequency"": 0.04}, {""bitstring_site_order"": ""10000111"", ""count"": 150, ""frequency"": 0.0375}]",0.05767673999997669,ok
reuse_isometry,isometry,True,,0.0007070089999956508,8,2,3,8,23,23,"{""isometry"": 8, ""measure"": 8, ""reset"": 7}",,,,,,,420,583,118,"{""rz"": 266, ""sx"": 166, ""cx"": 118, ""x"": 18, ""measure"": 8, ""reset"": 7}",0.05040342199998804,4000,163,0.07162636711308293,0.006980990629364185,0.12649110640673517,"[{""bitstring_site_order"": ""00111000"", ""count"": 221, ""frequency"": 0.05525}, {""bitstring_site_order"": ""11111000"", ""count"": 204, ""frequency"": 0.051}, {""bitstring_site_order"": ""11110011"", ""count"": 191, ""frequency"": 0.04775}, {""bitstring_site_order"": ""11000011"", ""count"": 182, ""frequency"": 0.0455}, {""bitstring_site_order"": ""01110011"", ""count"": 161, ""frequency"": 0.04025}]",0.09503877200000943,ok
