variant,synthesis,reuse,N_sites,b_max,logical_qubits,high_level_depth,abstract_2q,abstract_depth,abstract_seconds,device_2q,device_depth,device_physical_qubits,device_qubits_used,device_seconds,routing_inflation_2q,routing_overhead_2q
no_reuse_unitary,unitary,False,8,2,10,9,152,561,0.015243122000015319,298,1069,133,10,0.02677736799989816,1.961,146
no_reuse_isometry,isometry,False,8,2,10,9,118,411,0.04859308400000373,206,724,133,10,0.06429609899998923,1.746,88
reuse_unitary,unitary,True,8,2,3,23,152,609,0.007972848000008526,220,980,133,3,0.023795092000000295,1.447,68
reuse_isometry,isometry,True,8,2,3,23,118,413,0.04707928200002698,201,786,133,3,0.061213454000039746,1.703,83
