variant,synthesis,reuse,build_error,build_seconds,N_sites,b_max,num_qubits,num_clbits,high_level_depth,high_level_size,high_level_ops,statevector_leakage,statevector_max_abs_err,statevector_l1_err,statevector_tvd,statevector_exact_match,statevector_seconds,transpiled_depth,transpiled_size,two_qubit_gates,gate_breakdown,transpile_seconds,shots,num_observed_bitstrings,sample_tvd_vs_mps,sample_max_abs_err_vs_mps,sample_mc_noise_scale,top_counts,sampling_seconds,status
no_reuse_unitary,unitary,False,,0.0018727599999692757,8,1,9,0,8,8,"{""unitary"": 8}",0.0,1.1102230246251565e-16,2.6515487408193313e-16,1.3257743704096657e-16,True,0.0022857229996589012,93,183,24,"{""rz"": 95, ""sx"": 63, ""cx"": 24, ""x"": 1}",0.25960995799869124,4000,39,0.02165369104735571,0.012780552706565196,0.12649110640673517,"[{""bitstring_site_order"": ""00001000"", ""count"": 1427, ""frequency"": 0.35675}, {""bitstring_site_order"": ""00000001"", ""count"": 837, ""frequency"": 0.20925}, {""bitstring_site_order"": ""00000000"", ""count"": 750, ""frequency"": 0.1875}, {""bitstring_site_order"": ""00001001"", ""count"": 378, ""frequency"": 0.0945}, {""bitstring_site_order"": ""00000100"", ""count"": 121, ""frequency"": 0.03025}]",0.04699111999980232,ok
no_reuse_isometry,isometry,False,,0.0007187999999587191,8,1,9,0,8,8,"{""isometry"": 8}",4.8956821198055296e-32,1.4988010832439613e-15,4.8984159716620364e-15,2.4492079858310182e-15,True,0.020584081999913906,73,139,21,"{""rz"": 70, ""sx"": 47, ""cx"": 21, ""x"": 1}",0.016314373999193776,4000,38,0.023548656938387175,0.012004904104605002,0.12649110640673517,"[{""bitstring_site_order"": ""00001000"", ""count"": 1360, ""frequency"": 0.34}, {""bitstring_site_order"": ""00000000"", ""count"": 823, ""frequency"": 0.20575}, {""bitstring_site_order"": ""00000001"", ""count"": 803, ""frequency"": 0.20075}, {""bitstring_site_order"": ""00001001"", ""count"": 418, ""frequency"": 0.1045}, {""bitstring_site_order"": ""00001011"", ""count"": 111, ""frequency"": 0.02775}]",0.05735456500042346,ok
reuse_unitary,unitary,True,,0.0017045829990820494,8,1,2,8,23,23,"{""unitary"": 8, ""measure"": 8, ""reset"": 7}",,,,,,,140,198,24,"{""rz"": 95, ""sx"": 63, ""cx"": 24, ""measure"": 8, ""reset"": 7, ""x"": 1}",0.003769300999920233,4000,38,0.02597825512327858,0.009280552706565193,0.12649110640673517,"[{""bitstring_site_order"": ""00001000"", ""count"": 1413, ""frequency"": 0.35325}, {""bitstring_site_order"": ""00000001"", ""count"": 793, ""frequency"": 0.19825}, {""bitstring_site_order"": ""00000000"", ""count"": 774, ""frequency"": 0.1935}, {""bitstring_site_order"": ""00001001"", ""count"": 409, ""frequency"": 0.10225}, {""bitstring_site_order"": ""00000100"", ""count"": 121, ""frequency"": 0.03025}]",0.0569118459989113,ok
reuse_isometry,isometry,True,,0.0005789099996036384,8,1,2,8,23,23,"{""isometry"": 8, ""measure"": 8, ""reset"": 7}",,,,,,,113,154,21,"{""rz"": 70, ""sx"": 47, ""cx"": 21, ""measure"": 8, ""reset"": 7, ""x"": 1}",0.01579917100025341,4000,33,0.02056850796136731,0.010394446522133644,0.12649110640673517,"[{""bitstring_site_order"": ""00001000"", ""count"": 1379, ""frequency"": 0.34475}, {""bitstring_site_order"": ""00000001"", ""count"": 871, ""frequency"": 0.21775}, {""bitstring_site_order"": ""00000000"", ""count"": 756, ""frequency"": 0.189}, {""bitstring_site_order"": ""00001001"", ""count"": 368, ""frequency"": 0.092}, {""bitstring_site_order"": ""00000100"", ""count"": 125, ""frequency"": 0.03125}]",0.06673882599898207,ok
