variant,synthesis,reuse,build_error,build_seconds,N_sites,b_max,num_qubits,num_clbits,high_level_depth,high_level_size,high_level_ops,statevector_leakage,statevector_max_abs_err,statevector_l1_err,statevector_tvd,statevector_exact_match,statevector_seconds,transpiled_depth,transpiled_size,two_qubit_gates,gate_breakdown,transpile_seconds,shots,num_observed_bitstrings,sample_tvd_vs_mps,sample_max_abs_err_vs_mps,sample_mc_noise_scale,top_counts,sampling_seconds,status
no_reuse_unitary,unitary,False,,0.0018722790000538225,10,2,12,0,10,10,"{""unitary"": 10}",0.0,1.1102230246251565e-16,2.4007024917380358e-15,1.2003512458690179e-15,True,0.009737986999880377,698,1181,190,"{""rz"": 593, ""sx"": 395, ""cx"": 190, ""x"": 3}",0.2656878980001238,4000,257,0.07904630090938658,0.006350153702247677,0.25298221281347033,"[{""bitstring_site_order"": ""1111100000"", ""count"": 242, ""frequency"": 0.0605}, {""bitstring_site_order"": ""1111000011"", ""count"": 204, ""frequency"": 0.051}, {""bitstring_site_order"": ""0011111100"", ""count"": 166, ""frequency"": 0.0415}, {""bitstring_site_order"": ""0111100000"", ""count"": 145, ""frequency"": 0.03625}, {""bitstring_site_order"": ""0011100000"", ""count"": 135, ""frequency"": 0.03375}]",0.04838058900031683,ok
no_reuse_isometry,isometry,False,,0.0008276839998870855,10,2,12,0,10,10,"{""isometry"": 10}",1.0380810489833795e-31,2.0261570199409107e-15,4.126734211051051e-14,2.0633671055255255e-14,True,0.1023099099998035,546,758,162,"{""rz"": 349, ""sx"": 223, ""cx"": 162, ""x"": 24}",0.06741857800034268,4000,239,0.0800727161411785,0.005149846297752322,0.25298221281347033,"[{""bitstring_site_order"": ""1111100000"", ""count"": 243, ""frequency"": 0.06075}, {""bitstring_site_order"": ""1111000011"", ""count"": 177, ""frequency"": 0.04425}, {""bitstring_site_order"": ""0111000011"", ""count"": 153, ""frequency"": 0.03825}, {""bitstring_site_order"": ""0011111100"", ""count"": 152, ""frequency"": 0.038}, {""bitstring_site_order"": ""0111100000"", ""count"": 145, ""frequency"": 0.03625}]",0.10371627599988642,ok
reuse_unitary,unitary,True,,0.00181375299962383,10,2,3,10,29,29,"{""unitary"": 10, ""measure"": 10, ""reset"": 9}",,,,,,,761,1200,190,"{""rz"": 593, ""sx"": 395, ""cx"": 190, ""measure"": 10, ""reset"": 9, ""x"": 3}",0.00969522000013967,4000,262,0.07713748524027206,0.005502365147397631,0.25298221281347033,"[{""bitstring_site_order"": ""1111100000"", ""count"": 222, ""frequency"": 0.0555}, {""bitstring_site_order"": ""0011111100"", ""count"": 184, ""frequency"": 0.046}, {""bitstring_site_order"": ""1111000011"", ""count"": 183, ""frequency"": 0.04575}, {""bitstring_site_order"": ""0111100000"", ""count"": 157, ""frequency"": 0.03925}, {""bitstring_site_order"": ""0111000011"", ""count"": 132, ""frequency"": 0.033}]",0.0607179889998406,ok
reuse_isometry,isometry,True,,0.0007937889999993786,10,2,3,10,29,29,"{""isometry"": 10, ""measure"": 10, ""reset"": 9}",,,,,,,549,777,162,"{""rz"": 349, ""sx"": 223, ""cx"": 162, ""x"": 24, ""measure"": 10, ""reset"": 9}",0.06542672899968238,4000,257,0.07605231503726274,0.005103149423696721,0.25298221281347033,"[{""bitstring_site_order"": ""1111100000"", ""count"": 251, ""frequency"": 0.06275}, {""bitstring_site_order"": ""1111000011"", ""count"": 184, ""frequency"": 0.046}, {""bitstring_site_order"": ""0011111100"", ""count"": 155, ""frequency"": 0.03875}, {""bitstring_site_order"": ""0111100000"", ""count"": 154, ""frequency"": 0.0385}, {""bitstring_site_order"": ""0111000011"", ""count"": 150, ""frequency"": 0.0375}]",0.11231125500034977,ok
