variant,synthesis,reuse,build_error,build_seconds,N_sites,b_max,num_qubits,num_clbits,high_level_depth,high_level_size,high_level_ops,statevector_leakage,statevector_max_abs_err,statevector_l1_err,statevector_tvd,statevector_exact_match,statevector_seconds,transpiled_depth,transpiled_size,two_qubit_gates,gate_breakdown,transpile_seconds,shots,num_observed_bitstrings,sample_tvd_vs_mps,sample_max_abs_err_vs_mps,sample_mc_noise_scale,top_counts,sampling_seconds,status
no_reuse_unitary,unitary,False,,0.0014204529999233273,6,2,8,0,6,6,"{""unitary"": 6}",0.0,5.551115123125783e-17,9.093812971505969e-17,4.5469064857529845e-17,True,0.0012626220000129251,420,710,114,"{""rz"": 356, ""sx"": 239, ""cx"": 114, ""x"": 1}",0.2743809070000225,4000,21,0.009277729407451094,0.0025842244060689246,0.06324555320336758,"[{""bitstring_site_order"": ""000100"", ""count"": 1787, ""frequency"": 0.44675}, {""bitstring_site_order"": ""000000"", ""count"": 1661, ""frequency"": 0.41525}, {""bitstring_site_order"": ""000010"", ""count"": 150, ""frequency"": 0.0375}, {""bitstring_site_order"": ""000101"", ""count"": 101, ""frequency"": 0.02525}, {""bitstring_site_order"": ""100000"", ""count"": 94, ""frequency"": 0.0235}]",0.04693992599993635,ok
no_reuse_isometry,isometry,False,,0.0005639329999667098,6,2,8,0,6,6,"{""isometry"": 6}",1.0350580658007338e-31,3.4083846855992306e-14,8.906934266514775e-14,4.4534671332573874e-14,True,0.032166562000043086,263,363,73,"{""rz"": 169, ""sx"": 107, ""cx"": 73, ""x"": 14}",0.03361095799994018,4000,25,0.011168832261310354,0.0061657755939310555,0.06324555320336758,"[{""bitstring_site_order"": ""000100"", ""count"": 1752, ""frequency"": 0.438}, {""bitstring_site_order"": ""000000"", ""count"": 1663, ""frequency"": 0.41575}, {""bitstring_site_order"": ""000010"", ""count"": 151, ""frequency"": 0.03775}, {""bitstring_site_order"": ""000101"", ""count"": 114, ""frequency"": 0.0285}, {""bitstring_site_order"": ""100000"", ""count"": 85, ""frequency"": 0.02125}]",0.06545321999999487,ok
reuse_unitary,unitary,True,,0.0010591919999569654,6,2,3,6,17,17,"{""unitary"": 6, ""measure"": 6, ""reset"": 5}",,,,,,,455,721,114,"{""rz"": 356, ""sx"": 239, ""cx"": 114, ""measure"": 6, ""reset"": 5, ""x"": 1}",0.0073858589998963,4000,25,0.021114386387976844,0.016324369600828337,0.06324555320336758,"[{""bitstring_site_order"": ""000100"", ""count"": 1731, ""frequency"": 0.43275}, {""bitstring_site_order"": ""000000"", ""count"": 1718, ""frequency"": 0.4295}, {""bitstring_site_order"": ""000010"", ""count"": 145, ""frequency"": 0.03625}, {""bitstring_site_order"": ""000101"", ""count"": 100, ""frequency"": 0.025}, {""bitstring_site_order"": ""100000"", ""count"": 74, ""frequency"": 0.0185}]",0.053910520000044926,ok
reuse_isometry,isometry,True,,0.0004956770000035249,6,2,3,6,17,17,"{""isometry"": 6, ""measure"": 6, ""reset"": 5}",,,,,,,266,374,73,"{""rz"": 169, ""sx"": 107, ""cx"": 73, ""x"": 14, ""measure"": 6, ""reset"": 5}",0.0323889200000167,4000,23,0.034577952647579784,0.02833422440606892,0.06324555320336758,"[{""bitstring_site_order"": ""000100"", ""count"": 1890, ""frequency"": 0.4725}, {""bitstring_site_order"": ""000000"", ""count"": 1544, ""frequency"": 0.386}, {""bitstring_site_order"": ""000010"", ""count"": 148, ""frequency"": 0.037}, {""bitstring_site_order"": ""000101"", ""count"": 97, ""frequency"": 0.02425}, {""bitstring_site_order"": ""100000"", ""count"": 86, ""frequency"": 0.0215}]",0.08102028099995096,ok
